post_id,date,text,s3,tags,img_old_src
60550309010,2013-09-07,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60550309010.png ""> 
<div class=""caption"">
 <p>“Freshman Fullback Flip Kleffner rides a bucking Cowboy as he moves down the pasture with a one-man interference in the person of junior Dave Murphy.” 1951</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p> 
</div>",yes,football; vandal football; idaho; university of idaho; wyoming; cowboys; vandals; college football; vintage; history; photography; sports; black and white; vintage sports,../../media/60550309010.png 
60659157329,2013-09-08,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60659157329.png ""> 
<div class=""caption"">
 <p>The 1907-1908 Idaho Vandals football team, from the 1908 yearbook.&nbsp;</p> 
 <p><a href=""http://www.lib.uidaho.edu/digital/gem/index.html"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p> 
</div>",yes,yearbooks; football; idaho; vandals; idaho vandals; 1900s; early 1900s; vintage; history; sports; men; black and white; vintage sports,../../media/60659157329.png 
60939422777,2013-09-11,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60939422777_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/60939422777_1.jpg""> </p> 
<div class=""caption"">
 <p>Did you know that Holden Caulfield’s namesake, Holden Bowler, went to the University of Idaho?&nbsp;</p> 
 <p>It’s true! Holden Bowler, a track star at the University of Idaho in the early 1930s, and J.D. Salinger met while working on the same cruise ship. When Salinger finished Catcher in the Rye in 1951 he wrote to Bowler, telling him that the book’s protagonist, Holden Caulfield, was named for him. Ann Bowler, Holden’s wife, later recounted that Salinger told Bowler: “what you like about Holden is taken from you, and what you don’t like about him, I made up.” (source: <a href=""http://en.wikipedia.org/wiki/Holden_Bowler"" target=""_blank"">wikipedia.org</a>)</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p> 
</div>",no;no,holden caulfield; j.d. salinger; catcher in the rye; idaho; university of idaho; vintage; history; holden; salinger; vintage sports,../../media/60939422777_1.png ;../../media/60939422777_2.png 
61029061596,2013-09-12,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61029061596.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/spec_kl&amp;CISOPTR=1295"" target=""_blank"">Wheat in shock at the Kennard place</a></p> 
 <p>Scan of a 4 x 5 black and white negative of rolling farmland in the <a href=""http://en.wikipedia.org/wiki/Palouse"" target=""_blank"">Palouse</a>.&nbsp;</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/laughlin/"" target=""_blank"">Kyle Laughlin Photograph Collection</a></p> 
</div>",yes,farming; wheat; agriculture; palouse; idaho; photography; black and white; moscow idaho,../../media/61029061596.jpg 
61118431814,2013-09-13,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61118431814_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61118431814_1.jpg""> </p> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/nwpostcards&amp;CISOPTR=145"" target=""_blank"">Bryan Hall</a></p> 
 <p>“How are you getting along in High School this year?""&nbsp;A postcard from an older brother to his younger sibling back in Texas, postmarked November 3, 1915.&nbsp;</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/postcards/index.html"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes;yes,postcard; postcards; washington; wsu; washington state university; vintage; history; 1910s; wsu pullman,../../media/61118431814_1.jpg ;../../media/61118431814_2.jpg 
61211738959,2013-09-14,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61211738959.png ""> 
<div class=""caption"">
 <p>University of Idaho vs. Northern Illinois (31 to 13) 1972</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a></p> 
</div>",yes,football; college football; idaho; university of idaho; northern illinois university; northern illinois huskies; 1970s; history; vintage; sports; black and white; vintage sports,../../media/61211738959.png 
61313408972,2013-09-15,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61313408972.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/priestlake&amp;CISOPTR=32"" target=""_blank"">Aerial photo. Cavanaugh Bay, Fenton’s Ranch. Priest Lake. Idaho</a>&nbsp;(1923)</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/priestlake/"" target=""_blank"">Priest Lake Historical Photograph Collection</a></p> 
</div>",yes,lakes; priest lake; idaho; washington; northwest; northwest; landscape; photography; vintage,../../media/61313408972.jpg 
61504721310,2013-09-17,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61504721310.jpg ""> 
<div class=""caption"">
 <p>In this photograph from the <a href=""http://www.lib.uidaho.edu/digital/gem/1912/"" target=""_blank"">1912 Gem of the Mountains Yearbook</a>, University of Idaho Vandals, outfitted in the leather helmets of the time, are seen lining up for an offensive play against Washington State College (now Washington State University). The Vandals beat the Cougars 13-0.</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,university of idaho; idaho; washington state university; washington; wsu; football; college football; history; vintage; 1910s; sports; black and white; vintage sports,../../media/61504721310.jpg 
61593804918,2013-09-18,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61593804918.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/u?/nwpostcards,521"" target=""_blank"">Big Bonfire &amp; Rally, WSC vs. UI 1918</a></p> 
 <p>What rival football match would be complete without the traditional bonfire and rally? Martin Larson’s novel,&nbsp;<em>Plaster Saint</em>&nbsp;(1953), describes the excitement and drama of the big pep bonfire on the eve of the big University of Idaho game with the nearby state university:</p> 
 <blockquote> 
  <p>On this Friday night the great annual bonfire would take place on the slope just east of the Engineering Building. Half the men in the university were engaged in preparing this enterprise. They searched every nook and corner of Belle Ridge for lumber, boards, sticks, tarpaper, corrugated boxes, stumps, logs, coal, oil, gasoline, kerosene - anything, everything, that would make a tremendous blaze. Wagons, carts, automobiles, trucks - every type of conveyance - had been used to transport the fuel. But the pyre would not be constructed until almost the last minute, because no greater victory was conceivable - except winning the great game itself - than that of setting fire prematurely to an opponent’s pyre.</p> 
  <p>Every imaginable sort of stratagem was used to accomplish this purpose. Last year the university had attempted to fire State’s pile from an airplane, which dropped flaming torches just before the celebration was to begin. Two years before, a very energetic young man who had been working all day with the students in Belle Ridge, gathering logs, suddenly turned out to be an enemy, who lunged at the pile as it was nearing completion and threw gasoline upon it. As he almost succeeded in firing it, he was pounced upon and severely beaten. This had been a close call.</p> 
 </blockquote> 
 <p>Postcard of bonfire from the <a href=""http://www.lib.uidaho.edu/digital/postcards/"" target=""_blank"">Northwest Historical Postcards Collection</a></p> 
</div>",yes,bonfire; football; college football; idaho; university of idaho; washington; washington state; washington state university; wsu; ui; wsu pullman; 1910s; history; vintage; sports; black and white,../../media/61593804918.jpg 
61677094820,2013-09-19,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61677094820_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61677094820_1.jpg""> </p> 
<div class=""caption"">
 <p>Images from the 1935 football game between the University of Idaho and Washington State University, including styling portraits of three star players.&nbsp;</p> 
 <p>From the&nbsp;<a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",no;no,washington; idaho; university of idaho; washington state university; wsu pullman; football; college football; vintage; history; 1930s; sports; black and white; vintage sports,../../media/61677094820_1.png ;../../media/61677094820_2.png 
61764533644,2013-09-20,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61764533644.png ""> 
<div class=""caption"">
 <p>WSC vs. Idaho, November 8, 1907. Check out those socks!&nbsp;</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,football; college football; university of idaho; idaho; washington state university; washington; history; vintage; 1900s; sports,../../media/61764533644.png 
61967264628,2013-09-22,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/61967264628.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/cdm4/item_viewer.php?CISOROOT=/priestlake&amp;CISOPTR=42"" target=""_blank"">Beaver Creek dispatchers desk. Beaver Creek Ranger Station. Priest Lake. Idaho</a>&nbsp;(1930)</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/priestlake/"" target=""_blank"">Priest Lake Historical Photograph Collection</a></p> 
</div>",yes,desks; deskshot; workspace; vintage; history; rangers; ranger station; idaho; priest lake; black and white,../../media/61967264628.jpg 
62158984140,2013-09-24,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62158984140.png ""> 
<div class=""caption"">
 <p>Just in case a Future Student ever wonders “Why?”. The <a href=""http://issuu.com/uidahodigital/docs/gem1920/239?e=0"" title=""1920 Gem of the Mountains"" target=""_blank"">1920 Gem of the Mountain Yearbook</a> has the answer.</p> 
</div>",yes,men; 1920s; idaho vandals; uidaho; gem of the mountains; yearbook; idaho; vintage,../../media/62158984140.png 
62248305179,2013-09-25,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62248305179.jpg ""> 
<div class=""caption"">
 <p><a href=""http://contentdm.lib.uidaho.edu/u?/pg1,1900"" target=""_blank"">Neale Stadium, University of Idaho. Scoreboard.</a> (1937)</p> 
 <p>This image is of the scoreboard from Neale Stadium, documenting the University of Idaho Vandas’ come from behind victory over the Oregon State College (now Oregon State University) Beavers, September 25, 1937. In the last 3 minutes of this exciting homecoming game, the Vandals scored a touchdown, winning 7 to 6.&nbsp;</p> 
 <p>Construction began in 1936 for University of Idaho’s Athletic Stadium. The first game played here was the 1937 homecoming game against the O.S.C. Beavers, and it continued to be the venue for Idaho home games up through the 1968 football season. - Amy</p> 
</div>",yes,homecoming; university of idaho; vandals; idaho vandals; football; college football; history; vintage; 1930s; scoreboard; clock; idaho; photography,../../media/62248305179.jpg 
62337391679,2013-09-26,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62337391679.png ""> 
<div class=""caption"">
 <blockquote> 
  <p>“Homecoming means alumni, house decorations, a big blaze and the football game with W.S.C. The Frosh were not bothered this year by Pullman students while building a stack for the fire. Everyone was enthused about the coming game, and tongues wagged hot in anticipation.”</p> 
 </blockquote> 
 <p>A summary of the 1927 University of Idaho Homecoming, from the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.&nbsp;</p> 
</div>",yes,vintage; vintage greek; homecoming; university of idaho; idaho vandals; yearbooks; football; college football; history; 1920s; idaho,../../media/62337391679.png 
62424668356,2013-09-27,"<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62424668356_0.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62424668356_1.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62424668356_2.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62424668356_3.jpg""> </p> 
<p> <img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62424668356_4.jpg""> </p> 
<div class=""caption"">
 <p>Scenes from the 1948 Homecoming weekend at the University of Idaho.&nbsp;</p> 
 <blockquote> 
  <p>“Homecoming 1948 will long be remembered by those who took part in the annual festivities. Idaho lost the game to Oregon 15-8, but in the minds of those witnessing the event there was the satisfying knowledge that our Vandals fought to the end. Student spirit was at an all-time high.”</p> 
 </blockquote> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",no;no;no;no;no,yearbooks; homecoming; university of idaho; university of oregon; football; college football; vintage; history; vintage greek; 1940s; photography; idaho; idaho vandals,../../media/62424668356_1.png ;../../media/62424668356_2.png ;../../media/62424668356_3.png ;../../media/62424668356_4.png ;../../media/62424668356_5.png 
62517461821,2013-09-28,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62517461821.png ""> 
<div class=""caption"">
 <p>“The 1963 Homecoming weekend was very exciting. Not only did we win 64-6 against U of Pacific, but the weekend was climaxed by the crowning of <em>two</em> queens, Jeri Ross and Kathy Baxter. Twelve thousand viewed the Idaho victory…”</p> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/"" target=""_blank"">Gem of the Mountains Digital Yearbook Collection</a>.</p> 
</div>",yes,homecoming; homecoming queen; university of idaho; idaho; football; college football; vintage; history; 1960s; black and white,../../media/62517461821.png 
62723597711,2013-09-30,"<img src=""https://www.lib.uidaho.edu/digital/objects/uidahodigital/62723597711.png ""> 
<div class=""caption"">
 <blockquote> 
  <p>Many, many years ago when the world was young - when Olympus was throwing out Vulcan and Jupiter and Saturn - when Mars and Vesta were contending for supremacy - old Mount Olympia was telling stories to his children; he told such funny ones that he shook and shook and shook with laughter until out of his crater flew silver and gold and opals and pearls and mica.&nbsp;</p> 
  <p>The west wind came off from the sea and blew them away to the eastward; they flew and flew - these opals and pearls and silver and gold - until they struck against high Rocky Mountains; they hit so hard they sank deep into the heart of them; the star gods watched over them and sang their requiem while the west wind covered them over with sand and earth.&nbsp;</p> 
  <p>One by one the star choir came out and sang together and said:</p> 
  <p>“Rest, sweetly rest, silver and gold; sleep, opal and pearls and mica; we will name thy resting place <em>Idaho</em>.</p> 
  <p>""Thou, <em>Idaho</em>, shalt stand forever.</p> 
  <p>""After many years men shall come with their shovels and picks and they precious stones shall see the light again and shall shine on the breast of fair women and brave men; thy forests of pine and fir and cedar shall tremble and fall by the woodman’s axe, and thy great trees shall be carried over the ocean to the sunny lands; thy rolling hills shall be covered with vineyards and orchards and thy valleys with flocks and herds; waving grain shall be everywhere.</p> 
  <p>""O, Idaho! thou hast great wealth in thy hard heart of rock, wonderful commerce undeveloped in thy forests and food for the nations to be ungrown on thy fertile plains.”</p> 
  <p>They sang again and the mountains sens the echo around the world. “Esto perpetua Idaho, <em>fair Idaho</em>, Amen.”</p> 
 </blockquote> 
 <p>From the <a href=""http://www.lib.uidaho.edu/digital/gem/1903/"" target=""_blank"">1903 Gem of the Mountains</a>, the first yearbook printed at the University of Idaho.&nbsp;</p> 
</div>",yes,idaho; idaho vandals; university of idaho; yearbooks; history; vintage; prose; black and white,../../media/62723597711.png 
